ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,dates,playlists_found,loudness_zscore,tempo_minmax
10xV5l9nhLvFpR8mqzs0bL,numb,77.0,185.0,"64KEffDW9EtZ1y2vBYgq8T, 6LuN9FCkKOj5PcnpouEgny",2022-06-10,155588.0,0.121,0.912,0.774,0.0127,0.101,-4.673,0.0455,119.966,0.632,0.0,0.0,4.0,7.0,"2024-05-09, 2024-04-06, 2024-04-17, 2024-04-19, 2024-04-08, 2024-05-08","Daily Lift, Pop Right Now, creamy, Cardio, Power Hour",0.6607612080320202,0.4637507104024362
6CHENx8iqzMwavTIz8s0gm,violet,64.0,184.0,5SHQUMAmEK5KmuSb0aDvsn,1994-01-01,204933.0,0.049,0.287,0.78,3.71e-05,0.184,-6.493,0.0469,167.278,0.383,7.0,1.0,4.0,1.0,2024-04-01,Grunge Forever,0.46517395788859306,0.7174153146680677
0lbDzTINTToToBpkrnQT2t,una cerveza,86.0,185.0,"0ys2OFYzWYB5hRDLCsBqxt, 0tmwSHipWxN12fsoLcFU3B",2023-10-20,279275.0,0.0333,0.725,0.801,6.13e-06,0.156,-6.544,0.0372,135.162,0.642,4.0,1.0,3.0,2.0,2024-04-12,"Daily Lift, Viva Latino",0.4596932162636949,0.5452244871698639
2bI6KAUqXeIXGAEEvup8ri,sunshine (my girl),72.0,183.0,6Se1y4vDcu9fVHLqdj1N3q,2023-09-01,131250.0,0.00742,0.871,0.765,0.000196,0.0953,-4.602,0.116,128.087,0.596,0.0,1.0,4.0,5.0,"2024-04-06, 2024-04-19, 2024-04-05, 2024-04-16, 2024-05-08","Hype, Summer Party, Summer House 2024, Cardio",0.6683912600980549,0.5072916778365162
40kOkHN9gj13id2uK3wpmq,significance,41.0,185.0,6yHjaHwGhawtwP93NcKs81,2023-07-15,156363.0,0.959,0.611,0.0414,0.9,0.0824,-25.297,0.0347,132.106,0.0942,8.0,0.0,4.0,1.0,2024-04-09,Chill Out Music,-1.5556077188680022,0.528839658148986
3JsmfKDKcKjuQXxyTynOl5,tillsammans,57.0,185.0,6SWO4ygLu9suL3HdG0DVFg,2023-05-06,190777.0,0.587,0.146,0.00819,0.972,0.12,-42.341,0.0487,137.94,0.0888,9.0,1.0,4.0,1.0,2024-04-29,SPA Treatment,-3.38725007680458,0.5601188114565127
0yaKidclwpnUhd0qG2ht1m,lustrous,52.0,185.0,0YTD5FFHn4tt6ikL8fNqyi,2024-03-01,179093.0,0.969,0.154,0.0184,0.965,0.105,-36.996,0.048,142.573,0.291,5.0,1.0,1.0,1.0,2024-04-29,Stress Relief,-2.812846861410834,0.5849587698510568
1goDUIiHZzz05oJl7XFMHO,välja väg,32.0,184.0,6xTo3T8agKHb56mxJA3yJI,2024-03-28,159693.0,0.00169,0.463,0.977,0.0,0.243,-3.676,0.105,115.076,0.268,10.0,0.0,4.0,2.0,"2024-04-05, 2024-05-03",Svensk Punk,0.7679043335226778,0.4375328393579034
3QOEXCF6n8v7LXIGnQ66Z6,feather,40.0,185.0,5Vdb46TtoBR9BKioOQfszd,2022-01-28,234000.0,0.991,0.539,0.0116,0.922,0.116,-30.404,0.0385,59.955,0.112,8.0,1.0,4.0,1.0,2024-04-29,Musical Therapy,-2.104434140012223,0.14200006433833384
0NrObqc8nK1XcDNPJNBKRV,undefeated,71.0,185.0,"0LOK81e9H5lr61HlGGHqwA, 3wrFoI9EVjWg6m8xXeWr5t",2024-04-12,173105.0,0.0606,0.798,0.69,0.0,0.107,-4.166,0.156,160.977,0.537,1.0,1.0,4.0,1.0,2024-04-16,Singled Out,0.715246227714832,0.6836323278681493
6yalDzJGNoUQ2qSDlAdqU8,"king without a crown - live at stubb's, austin, tx - february 2005",52.0,185.0,5Eymzr1Hyieztn2C9Ly2Kw,2005-04-19,288600.0,0.0876,0.604,0.771,0.0,0.716,-6.591,0.0609,94.161,0.7,0.0,0.0,4.0,1.0,2024-04-30,One Love,0.4546423367270239,0.32539648498236057
1CKcs7j0jxdGDCWrntDQil,hello shadow,54.0,185.0,"1cdXZUfRhXZ8DnwMV4CcS5, 2alhJ7s3IXafk9N2mGHYF2",2024-03-28,180952.0,0.0239,0.586,0.798,2.6e-05,0.354,-7.359,0.0446,125.962,0.145,2.0,1.0,4.0,1.0,2024-04-12,New Dance Pop,0.37210881578738003,0.4958984312169596
2Dfy6vH1MRXrjdEw6a166U,the fall,43.0,185.0,5SXAGORLSPD7VEYZRLKKWT,2023-06-14,207586.0,0.844,0.563,0.537,0.399,0.118,-10.494,0.0308,135.017,0.212,9.0,1.0,4.0,1.0,2024-04-17,Relax & Unwind,0.03520440413922399,0.5444470656358236
44Ljlpy44mHvLJxcYUvTK0,chocolate,64.0,3.0,3mIj9lX2MWuHmhNCA7LSCW,2013-01-01 00:00:00,224640.0,0.00386,0.591,0.94,0.0,0.383,-4.341,0.0521,100.028,0.676,11.0,1.0,4.0,1.0,2024-05-06,it's alt good,0.6964397613548872,0.35685256870797905
2vm52EstTRxGsvQ44gEFRL,superhero,50.0,182.0,4xnMDfgEmXZEEDdITKcGuE,2023-10-20,207360.0,0.375,0.526,0.716,0.0,0.115,-3.639,0.0348,124.97,0.194,11.0,1.0,4.0,1.0,2024-04-10,Heart Beats,0.7718805578387805,0.4905797956185594
0fIG0HBRIjLRNDHAogtwSB,never had a dream come true,63.0,184.0,0HNGrIbq1ZNO2mTp3tMW4L,2000-06-12,240492.0,0.508,0.639,0.534,0.0,0.0948,-5.588,0.0281,122.931,0.434,5.0,1.0,4.0,1.0,2024-05-08,Lorem,0.5624302553500226,0.47964764039160596
24w5p9O076nNIdVRkRwhhj,ogou (pran ka mwen),23.0,185.0,"2AzO6D2TXB9qEqL6UfUU8r, 4O2IFXgH0FqMSHU4pzpqQX",2021-05-18,296666.0,0.333,0.572,0.535,0.0016,0.101,-10.999,0.0365,109.973,0.0723,1.0,1.0,4.0,1.0,2024-04-17,Haitian Heat,-0.019065684499474274,0.4101729628875044
2eHDuXlnG21sfPV2XTufWY,ridin' dirty,53.0,183.0,"37czgDRfGMvgRiUKHvnnhj, 3NiiV7QNgurciXVAmr2C7o, 6vdMPayKk8YJxxeNP5oMCb",2024-02-16,169657.0,0.022,0.741,0.924,0.00207,0.384,-6.245,0.0802,125.965,0.274,6.0,0.0,4.0,1.0,2024-04-05,Nasty Bits,0.49182540735868646,0.4959145158004225
1TUuhV75FeOF6UObRsABo2,don't think jesus,62.0,183.0,4oUHIQIBe0LHzYfvXNW4QM,2022-04-15,226975.0,0.469,0.578,0.431,0.0,0.137,-7.034,0.0269,116.979,0.21,2.0,1.0,3.0,3.0,"2024-04-26, 2024-04-19, 2024-04-12",Daily Lift,0.40703511045584917,0.44773582680120527
2IHdMccpnU0PGHGltqM2Sq,turn yo clic up (feat. future),64.0,183.0,"0VRj0yCOv2FXJNP47XQnx5, 1RyvyyTE3xzB2ZywiAwp0i",2023-08-18,230835.0,0.567,0.864,0.609,0.0,0.141,-5.396,0.354,124.918,0.617,11.0,0.0,4.0,2.0,"2024-05-09, 2024-04-05","Daily Lift, Hip-Hop Controller",0.5830636355849336,0.4903009961718692
2OzhQlSqBEmt7hmkYxfT6m,fortnight (feat. post malone),96.0,183.0,"06HL4z0CvFAxyc27GXpf02, 246dkjvS1zLTtiykXe5h60",2024-04-18,228965.0,0.502,0.504,0.386,1.53e-05,0.0961,-10.976,0.0308,192.004,0.281,11.0,1.0,4.0,4.0,"2024-04-26, 2024-04-19, 2024-05-09, 2024-04-24","Daily Lift, Chill Pop, Mother's Day",-0.01659397749216726,0.8499844515693191
0DGvzDTQ2cTNJbHAV7Ltz9,ss,29.0,183.0,4Ew8VmfE06siL2THiMBwPP,2023-07-07,147474.0,0.00382,0.647,0.654,0.000141,0.362,-5.29,0.286,154.072,0.403,1.0,1.0,4.0,1.0,2024-04-19,Alternative Hip-Hop,0.5944549809229573,0.6466109782643662
0qwMoAstkTXlWE8lQJBRzY,kneel before me,52.0,185.0,"20DZAfCuP1TKZl5KcY7z3Q, 5lCekoJW9jNq01B1wiqdAb, 1caBfBEapzw8z2Qz9q0OaQ",2018-08-09,201600.0,0.00208,0.596,0.97,0.00419,0.101,-2.7,0.0691,150.003,0.279,11.0,0.0,4.0,1.0,2024-04-05,Rocktronic,0.8727906830501421,0.6247949215608479
1VEPKq5jNdUyemcq29h5ki,doin yo stuff,55.0,185.0,"4qXC0i02bSFstECuXP2ZpL, 3pcerTbRFAPvWWtAfySFWB",2023-09-01,156030.0,0.0738,0.837,0.394,1.26e-06,0.0958,-9.03,0.0424,100.047,0.616,7.0,1.0,4.0,4.0,"2024-04-19, 2024-05-05, 2024-05-01, 2024-05-03",Westside Story,0.19253392843042036,0.35695443773657737
20CKNPru8RZAxTYkdpMUns,4 my (feat. veeze),47.0,185.0,"4mwdnO2jZrMmMVrjcHsZBv, 0B3kMiB21aPQlKumGDr4c7",2024-03-14,204613.0,0.00818,0.712,0.564,0.00123,0.179,-8.0,0.273,160.002,0.489,4.0,1.0,4.0,2.0,"2024-04-19, 2024-04-16",No Cap,0.3032234161489532,0.6784048382427057
1YV5MOe4jrcwMOrKhxd8vH,mess,38.0,185.0,"5zId1SmYy46E9v2KQsSTFR, 7vbAs9frQTkhTyOWWIwsSL",2024-04-23,218400.0,0.00631,0.422,0.758,7.32e-06,0.119,-2.196,0.0404,150.197,0.0453,2.0,0.0,4.0,2.0,"2024-04-26, 2024-05-03","Bass Arcade, Dubstep Don",0.9269533061667834,0.6258350579581158
5MMnwYs0hIxkENRsbkWJ2G,smoke on the water - remastered 2012,72.0,181.0,568ZhdwyaiCyOGJRtNYhWf,1972-03-25,340742.0,0.13,0.598,0.676,0.225,0.112,-9.211,0.0279,114.169,0.805,0.0,1.0,4.0,1.0,2024-04-25,Rock Party,0.17308266893813437,0.4326699336242855
6MTI6CKlLOZapPzdT4zJLH,to bring rest,63.0,185.0,3RyXWAkPxxntDFBAeGst6K,2023-08-25,137749.0,0.991,0.442,0.0254,0.955,0.1,-28.016,0.0373,89.566,0.188,1.0,1.0,4.0,9.0,"2024-04-03, 2024-04-09, 2024-05-07, 2024-04-23, 2024-04-22, 2024-05-08, 2024-05-01, 2024-04-04, 2024-04-15","Focus Piano, Peaceful Piano, calm vibes",-1.8478064733405175,0.30076026464501326
2zuxJxGXamWbjgiTF6a7rA,pattern,43.0,185.0,513qG0sPNTxFlWOkWyFpGi,2023-08-24,144000.0,0.978,0.191,0.00906,0.902,0.115,-32.748,0.0461,68.221,0.0606,7.0,0.0,4.0,1.0,2024-04-29,Peace,-2.356333323713428,0.18631845330645422
2K1M78aAirgsT99LjZzQir,no news - 2023 version,13.0,185.0,3qbnxnvUqR14MJ9g8QwZJK,2023-04-12,186413.0,0.0289,0.635,0.827,0.0,0.0729,-10.664,0.0386,117.975,0.872,8.0,1.0,4.0,2.0,"2024-04-26, 2024-05-06",New Traditions Country Heroes,0.016935265389563223,0.4530759085108892
3mUlAwwsBTupCdVYRQ20qR,sunrise,44.0,185.0,35XvTmV3nJa6fXZJqITASs,2020-01-17,211048.0,0.44,0.625,0.423,7.86e-05,0.0987,-9.699,0.0846,91.391,0.261,0.0,0.0,4.0,2.0,"2024-04-11, 2024-05-02",Feel Good Dinner,0.12063949417440231,0.3105450529182796
63viVwH3uWyzfoONtYltlh,love and happiness,52.0,185.0,1X1XSC1FZiz1UWKcVOVQps,2023-08-18,208000.0,0.0477,0.793,0.538,0.889,0.0742,-11.988,0.0399,105.003,0.591,0.0,0.0,4.0,1.0,2024-04-09,Lounge - Soft House,-0.12534908581367715,0.38352616961729413
2UDycsru4dEa1UFmyIvKYU,upside down (feat. poppy baskcomb),62.0,184.0,"0xRXCcSX89eobfrshSVdyu, 4STmXOXUF3UieHU46NWLVt",2023-04-14,174374.0,0.0187,0.548,0.857,0.749,0.0731,-6.83,0.0369,127.967,0.0532,3.0,1.0,4.0,2.0,"2024-05-08, 2024-04-12","Power Hour, Cardio",0.428958076955442,0.5066482944980001
48lxT5qJF0yYyf2z4wB4xW,pedro,91.0,185.0,"1c3uso4iIeeX3P0bhKaQDq, 124jbwgd8Hh6LW7jAqTa8r, 6EVyI0S0b1Ld2nm37m5x85",2024-03-29,144846.0,0.0229,0.788,0.936,1.3e-06,0.311,-6.294,0.301,151.019,0.844,9.0,1.0,4.0,2.0,"2024-05-08, 2024-04-12","Power Hour, Dance Rising",0.48655959677790195,0.6302422338269513
6Cta5wxn6czqEtNu6kwg2t,the heart wants,33.0,185.0,7gf4unCQOlGg7UD38XzqPd,2020-01-31,207319.0,0.788,0.576,0.445,0.0421,0.103,-10.618,0.0284,126.666,0.641,1.0,0.0,4.0,1.0,2024-04-07,Grass Roots,0.02187867940417725,0.4996729468029209
1ubYusrYTfwfw7sZnUcwAn,dancing star,50.0,184.0,2ycnb8Er79LoH2AsR5ldjh,2024-04-03,181959.0,0.0248,0.72,0.922,1.76e-05,0.578,-5.606,0.0806,109.96,0.933,0.0,0.0,4.0,1.0,2024-04-29,Indie Shuffle,0.5604958759529997,0.4101032630258318
0hDJJXO8NM86PlPZcZh2ID,slowly,36.0,185.0,2tyuQl7P7wm2nGM7THUjB9,2024-03-01,172007.0,0.888,0.652,0.261,0.00456,0.0707,-11.98,0.0392,154.083,0.544,5.0,1.0,4.0,1.0,2024-04-12,Nordic Folk,-0.12448936163722261,0.6466699550703968
2KukL7UlQ8TdvpaA7bY3ZJ,break my soul,65.0,185.0,6vWDO969PvNqNYHIOW5v0m,2022-06-21,278281.0,0.0575,0.687,0.887,2.21e-06,0.27,-5.04,0.0826,114.941,0.853,1.0,0.0,4.0,1.0,2024-04-12,Summer Vibes,0.6213213614371643,0.43680903310207275
6Dy1jexKYriXAVG6evyUTJ,out out (feat. charli xcx & saweetie),75.0,183.0,"6DgP9otnZw5z6daOntINxp, 4Q6nIcaBED8qUel8bBx6Cr, 25uiPmTg16RbhZWAqwLBy5, 6cK3NBO6uP7hh0oyuVELFl",2021-08-13,162603.0,0.018,0.787,0.833,0.00747,0.0374,-4.403,0.0478,123.97,0.796,8.0,1.0,4.0,6.0,"2024-05-03, 2024-04-06, 2024-04-12, 2024-04-26, 2024-05-08",Sin dato,0.6897768989873638,0.4852182677975916
6KTyy609tEMRS3jRuAJ6t2,essence,60.0,185.0,0FGntfmb5IeEmKT9WUHgSX,2024-01-12,171000.0,0.944,0.184,0.0445,0.763,0.171,-30.16,0.0422,71.026,0.0354,5.0,1.0,4.0,2.0,"2024-05-05, 2024-04-16",Deep Sleep,-2.078212552630357,0.20135753884426905
28PCjIXE4NJWDIqpRsD3rl,cupid – twin ver. (feat. sabrina carpenter),41.0,0.0,"4GJ6xDCF5jaUqD6avOuQT6, 74KM79TiuVKeVCqs8QtB0B",2023-08-18,173801.0,0.404,0.755,0.597,0.0,0.278,-5.843,0.0371,120.035,0.728,2.0,1.0,4.0,1.0,2024-05-08,K-Pop X-Overs,0.5350265472255313,0.464120655822083
23GDsuTJbJrBZzOjYRN8eW,ska vi leva loppan,31.0,185.0,"0Wnqhdeuwbrldizfw83Ahj, 1Rha3Rmvp7Pcsaxblltzxx, 3Cmgxeinqz35T6Qb3M1S8N, 1Qgzil5Uq3Wn1Smkmbvagm",2024-02-14,181653.0,0.877,0.645,0.262,0.0,0.135,-8.999,0.0412,95.116,0.508,7.0,0.0,4.0,1.0,2024-05-03,Svensk jazz,0.1958653596141819,0.33051674405138487
1HfxPaJggVwFsvOtHbVzMz,live like we're dying,50.0,185.0,2zwHaEmXxX6DTv4i8ajNCM,2009-11-16,212506.0,0.0273,0.589,0.893,0.0,0.343,-2.948,0.0397,92.011,0.94,0.0,1.0,4.0,1.0,2024-05-02,Throwback Thursday,0.8461392335800486,0.31386920016727965
0SqfoSpuWsk4CJpCX2LvCD,song in my head,45.0,184.0,3h9TfIgwhovQELlP2jj4xL,2019-08-16,280293.0,0.0915,0.515,0.582,7.09e-05,0.113,-6.226,0.0414,119.089,0.641,8.0,1.0,4.0,1.0,2024-04-23,Totally Stress Free,0.49386725227776623,0.45904865050344745
1l9LNsjdOQ3Wfkmnsjetxj,fancy drones (fracture me),40.0,184.0,1lhaaKpTyXOnjp79M3xYBl,2021-06-18,217626.0,0.233,0.858,0.395,0.000559,0.164,-8.739,0.0465,120.001,0.616,2.0,1.0,3.0,2.0,"2024-04-25, 2024-04-23","Wild & Free, Blues & Roots Rock",0.22380639534895716,0.46393836387617016
4Uiw0Sl9yskBaC6P4DcdVD,be quiet and drive (far away),77.0,184.0,6Ghvu1VvMGScGpOUJBAHNH,1997-10-27,299866.0,9.91e-06,0.206,0.965,0.827,0.367,-5.116,0.079,92.615,0.168,1.0,1.0,4.0,1.0,2024-04-14,Rock Solid,0.6131539817608455,0.31710756297114423
6nHbQYZcPQSuzRVRmnKaCP,lies we tell ourselves,49.0,185.0,6KO6G41BBLTDNYOLefWTMU,2024-03-21,207931.0,0.0326,0.575,0.929,6.51e-06,0.243,-3.542,0.0511,125.003,0.339,1.0,1.0,4.0,2.0,"2024-05-09, 2024-04-12","Kickass Metal, Hard Rock",0.7823047134782928,0.4907567260366514
0hAMkY2kwdXPPDfQ1e3BmJ,dancing shoes,64.0,184.0,7Ln80lUS6He07XvHI8qqHH,2006-01-29,141133.0,0.00328,0.522,0.889,0.0,0.345,-4.137,0.0461,144.499,0.852,1.0,1.0,4.0,1.0,2024-04-05,Spela Shoreline!,0.7183627278544801,0.5952850724342408
24mkZs0ouxgWcSa7zhlBZf,love will tear us apart,26.0,184.0,1lhaaKpTyXOnjp79M3xYBl,2022-01-14,168968.0,0.691,0.583,0.316,1.3e-06,0.193,-6.93,0.0327,134.025,0.502,2.0,1.0,3.0,1.0,2024-04-19,Front Porch,0.41821152474975926,0.5391284300374235
6AYTomZob9bIImQJfQTwyZ,alcove,47.0,185.0,7cdiUz1LNwYkklLniGmS1b,2024-03-29,134311.0,0.794,0.889,0.481,0.00557,0.109,-14.598,0.297,109.02,0.88,6.0,1.0,4.0,1.0,2024-04-09,Lounge - Soft House,-0.4058340983819986,0.405063426874122
1cktZnxiONH0hR6Q3DKy8h,drink in my hand,73.0,183.0,2IvkS5MXK0vPGnwyJsrEyV,2011-01-01,191306.0,0.00635,0.626,0.913,0.0,0.293,-4.452,0.0317,113.045,0.946,0.0,1.0,4.0,2.0,"2024-05-07, 2024-04-02","Chillin' on a Dirt Road, Country Gold",0.6845110884065793,0.4266435763535177
782CIMTujSmNFrRuAVhsqd,funeral,39.0,185.0,360IAlyVv4PCEVjgyMZrxK,2019-11-01,135120.0,0.036,0.743,0.31,0.0251,0.183,-10.016,0.0554,95.993,0.171,2.0,1.0,4.0,1.0,2024-04-26,Good Vibes,0.08657292368238778,0.3352188039503737
7ACxUo21jtTHzy7ZEV56vU,crazy train,79.0,185.0,6ZLTlhejhndI4Rh53vYhrY,2020-09-18,293183.0,0.408,0.454,0.913,0.000271,0.248,-4.008,0.107,137.688,0.521,9.0,1.0,4.0,3.0,"2024-04-06, 2024-04-03, 2024-05-03","VOLUME, Rock Classics, Heavy Metal",0.7322257801998109,0.5587677064456287
283vPj5Pzt9VE8FkU4CvcG,eternal frequencies,55.0,185.0,1ZIKR3Tjxro7Zltjogbrkr,2023-02-16,152318.0,0.985,0.178,0.0181,0.898,0.0993,-38.353,0.0436,74.192,0.0386,9.0,1.0,4.0,1.0,2024-04-29,SPA Treatment,-2.95867757484195,0.21833213592545328
4Xx0J00u90QvnG3rwz4Itp,adderall,51.0,184.0,7r8xR0LmnaAM623MmRDn1V,2016-10-14,218025.0,0.000672,0.681,0.891,1.07e-06,0.0631,-4.28,0.0408,100.008,0.556,6.0,1.0,4.0,1.0,2024-05-06,it's alt good,0.7029951582003536,0.3567453381515596
1CjOylFGEsCzOlgd2xiEw2,i′ll be by your side,44.0,185.0,4z6yrDz5GfKXkeQZjOaZdq,2024-03-26,234786.0,0.172,0.629,0.761,0.0,0.152,-2.629,0.0293,99.975,0.267,1.0,1.0,4.0,6.0,"2024-05-09, 2024-04-30, 2024-04-16, 2024-04-25, 2024-04-15, 2024-04-24","v o K a l, K-Folk/Acoustic",0.8804207351161769,0.3565684077334677
4PfPTKjMjno9TcIIZmQMQ1,shimmering above,42.0,185.0,65IYpN2ZX0vQzO3JRCpNHX,2022-10-07,177608.0,0.931,0.162,0.0174,0.992,0.0895,-36.445,0.0465,110.201,0.0263,1.0,1.0,5.0,2.0,"2024-04-02, 2024-04-01",Meditate to the Sounds of Nature,-2.7536333587575217,0.411395391230685
5RQFLImSztOmTPdWY7Wfd1,save me,55.0,185.0,"1cNDP5yjU5vjeR8qMf4grg, 2KCRLxlHd2OgZG6YAOAcSu, 4bC0rBgHBQ02vfeyLIKBdG, 2dJ7qCfsYlwiI1vDpImybL",2024-03-22,274285.0,0.196,0.677,0.505,0.0,0.0977,-9.378,0.046,139.967,0.464,5.0,1.0,4.0,1.0,2024-04-16,No Cap,0.1551359267546441,0.5709866283496146
2x03XLsTZ0o86h0cfHrkKF,after hours,78.0,184.0,0cGUm45nv7Z6M6qdXYQGTX,2024-04-04,202414.0,0.069,0.729,0.777,0.00162,0.112,-3.991,0.0431,121.016,0.744,1.0,1.0,4.0,5.0,"2024-05-03, 2024-04-09, 2024-05-07, 2024-04-15, 2024-04-24","GLOW, Pop Right Now, Singled Out, Good Vibes",0.734052694074777,0.46938031461445257
3W9LnzNx3RPgIJqUrbFHVM,back to jesus,40.0,183.0,0FIWOXHSBSQQVFDTXUQWO0,2023-06-23,194026.0,0.00272,0.372,0.64,1.89e-05,0.131,-6.826,0.0498,98.034,0.255,7.0,1.0,4.0,1.0,2024-04-26,Country by the Grace of God,0.4293879390436694,0.3461616822329691
4epozEKOwPtszj2zaKeVIP,with you,47.0,185.0,5na1LmEmK2VzNLje9snJYW,2018-08-14,209230.0,0.919,0.76,0.328,0.00817,0.13,-9.781,0.0349,122.025,0.297,3.0,1.0,4.0,6.0,"2024-04-18, 2024-04-17, 2024-04-09, 2024-04-30, 2024-04-10, 2024-05-02",K-Folk/Acoustic,0.11182732136574232,0.47479009618580914
7ElF5zxOwYP4qVSWVvse3W,break your heart,71.0,184.0,6MF9fzBmfXghAz953czmBC,2010-01-01,201546.0,0.0328,0.607,0.934,0.0,0.0906,-4.217,0.0314,122.003,0.568,3.0,1.0,4.0,1.0,2024-05-02,Throwback Thursday,0.7097654860899338,0.4746721425737478
5MA0iU2dyAFwWUzfyrk2di,persuasive,53.0,183.0,4E2rKHVDssGJm2SCDOMMJB,2022-03-18,216707.0,0.143,0.822,0.627,0.0,0.146,-5.826,0.126,120.057,0.5,7.0,0.0,4.0,2.0,"2024-04-28, 2024-05-07",'fit check,0.5368534611004975,0.46423860943414436
0gqQB2GBIyprIf4qJYvOHJ,iampredotto don,40.0,185.0,2EfobqosVRmphWbrOEIn0Q,2021-11-23,150731.0,0.9,0.73,0.218,0.939,0.104,-18.583,0.115,82.003,0.268,1.0,1.0,4.0,1.0,2024-04-09,Chill Out Music,-0.8340842037784583,0.2602110297350333
2pmYurg3NrwqdCBm4s33Gu,all of your friends,62.0,185.0,0XIQZ8AnQiQ0f5l2mJiCfM,2023-12-15,116624.0,0.995,0.539,0.0299,0.951,0.122,-26.936,0.0581,129.934,0.654,7.0,1.0,4.0,1.0,2024-05-03,Lullaby Baby,-1.7317437095191432,0.5171944197218439
5mZ01tQEFBstAGa423rJdz,real life (i never was the same again),15.0,185.0,"1THO5gJEaoKK9ey0aZbCQE, 6ktyNEnEukKzskQEiXgCFD",2023-05-12,262906.0,0.491,0.335,0.404,4.49e-06,0.0891,-8.637,0.0271,170.119,0.131,9.0,1.0,4.0,1.0,2024-05-06,New Traditions Country Heroes,0.23476787859875367,0.7326474152074375
1gDKjutKc25dm5VZKNq79W,for gerard,56.0,185.0,4tk2WUKBOS9nKZj7bPQIXT,2021-06-25,203023.0,0.419,0.742,0.55,0.0279,0.163,-8.352,0.139,167.888,0.816,5.0,0.0,4.0,1.0,2024-04-17,Haitian Heat,0.26539555238494966,0.7206858466388582
5VVmyWBrrmqkXGAc3VptjN,gateless gate,33.0,185.0,2YiNWdSsFnrHWK9uMKbRoY,2022-11-22,126019.0,0.977,0.191,0.00272,0.797,0.123,-35.533,0.041,71.262,0.0776,6.0,1.0,4.0,1.0,2024-04-29,Peace,-2.6556248026416944,0.20262285941001748
5SpFKUNS16xxxQt6cSPaLh,what took you so long,56.0,3.0,"0SfsnGyD8FpIN4U4WCkBZ5, 2ZRQcIgzPCVaT9XKhXZIzh",2024-03-22,211058.0,0.0312,0.561,0.937,0.000709,0.403,-4.301,0.0396,139.995,0.231,0.0,0.0,4.0,7.0,"2024-05-09, 2024-04-18, 2024-04-17, 2024-04-11, 2024-05-01, 2024-04-25","Daily Lift, Main Stage",0.7007383822371602,0.5711367511286016
0eVVwxPYBzVMFOGDUpaw2f,good girls ain't no fun,53.0,184.0,6EPlBSH2RSiettczlz7ihV,2023-07-12,142911.0,0.559,0.714,0.646,0.0,0.0981,-5.482,0.286,141.944,0.711,2.0,0.0,4.0,2.0,"2024-04-06, 2024-05-09","State of Mind, Hip-Hop Controller",0.5738216006880463,0.5815863688516679
3y2a6TQ1cVmjiWu2ux8CBg,vigo,51.0,185.0,7hZPqfKfcyqVgLOQ5vOGk8,2023-08-27,139679.0,0.979,0.574,0.0974,0.916,0.108,-18.972,0.052,92.269,0.329,2.0,1.0,3.0,1.0,2024-05-03,Peaceful Guitar,-0.8758882918585646,0.3152524743450894
10UTmRvoroe6eZ3ViwkpbN,simply the best,66.0,185.0,0MID3D49WKmEGfBINN0VJC,2022-02-25,173571.0,0.943,0.593,0.193,4.79e-05,0.106,-11.81,0.0378,139.936,0.315,11.0,1.0,4.0,1.0,2024-04-24,Warm Fuzzy Feeling,-0.10622022288756185,0.5708204209871646
0SgO1pBl2uZyD754ZqQbK5,living on my own,62.0,184.0,"5yczwlOmRZG3wUEtvLiGBg, 6hFz7qfv7dt2sgRuGBYnP1",2024-02-29,132209.0,0.152,0.668,0.957,0.138,0.138,-5.895,0.0684,144.999,0.343,0.0,0.0,4.0,2.0,"2024-04-03, 2024-04-04",Main Stage,0.5294383400785764,0.5979658363447248
15AvJAUWbPQZP6kpkJHphK,en på miljonen,46.0,185.0,1MW40K757JZUIL0NIJPDO5,2024-03-03,128000.0,0.624,0.754,0.63,0.0,0.121,-7.26,0.202,141.066,0.811,4.0,1.0,4.0,1.0,2024-04-30,100,0.382747902471006,0.5768789474248581
4LNkBt5ErMrbXHeCPoDhzZ,dragonwings,33.0,185.0,"1gKEQdxsZV3e97GIhOwTmF, 6iMoj5iPi4sUkBspHLJ4wK",2021-11-25 00:00:00,243529.0,2.07e-05,0.369,0.972,9.42e-06,0.373,-3.603,0.083,179.925,0.29,5.0,1.0,4.0,1.0,2024-04-16,Epic & Melodic,0.7757493166328263,0.7852225570198484
2Oi0IO8K4BEbhPUdWcjNmv,navillera,57.0,185.0,0qlWcS66ohOIi0M8JZwPft,2016-07-11,193579.0,0.0438,0.642,0.957,0.0,0.273,-0.944,0.05,125.008,0.801,6.0,0.0,4.0,3.0,"2024-04-17, 2024-05-05, 2024-04-18",Satang Mix (사탕 믹스),1.0615001397819321,0.4907835336757562
0SOnbGVEf5q0YqL0FO2qu0,hello,42.0,185.0,49vOeJAPxAz6YmVZPNM7ys,2011-09-16,251611.0,0.744,0.397,0.561,0.0,0.0866,-4.148,0.0455,132.165,0.239,6.0,1.0,4.0,2.0,"2024-05-09, 2024-04-02","v o K a l, 노래방 인기가요 (Singing Room K-Pop)",0.717180607111855,0.5291559882904232
